input,gold_category,gold_priority,gold_escalation,raw_output,json_valid,required_fields_complete,category_correct,priority_correct,escalation_correct,predicted_category,predicted_priority,predicted_escalation
"Company-wide, nobody can log into Outlook, Teams, or SharePoint, everything just times out, including Jira for the IT team.",Microsoft 365,Critical,Escalate to Microsoft 365 / Cloud Services immediately as a business-critical outage.,"{
  ""category"": ""Microsoft 365"",
  ""priority"": ""Critical"",
  ""summary"": ""Users across the company are unable to log into Outlook, Teams, SharePoint, and Jira, experiencing timeouts."",
  ""troubleshooting"": [
    ""Verify DNS resolution for Microsoft 365 services"",
    ""Check firewall rules and blocking on the network"",
    ""Review recent changes in Active Directory or Azure AD"",
    ""Ping Microsoft 365 endpoints from affected devices"",
    ""Check for any known issues or outages on Microsoft’s status page""
  ],
  ""escalation"": ""Escalate to Microsoft 365 / Cloud Services if the issue persists.""
}",True,True,True,True,True,Microsoft 365,Critical,Escalate to Microsoft 365 / Cloud Services if the issue persists.
"I got a slightly odd-looking email in Finance on floor 3 but I didn't click anything, just wanted to report it.",Security,Low,No escalation needed unless the email is confirmed malicious.,"{""category"": ""Security"", ""priority"": ""Low"", ""summary"": ""A suspicious email was received by Finance on floor 3 but no action was taken."", ""troubleshooting"": [""Isolate the email client"", ""Run a malware scan on the device"", ""Review email headers for potential phishing indicators"", ""Educate the user on safe email practices""], ""escalation"": ""No escalation needed""}",True,True,True,True,True,Security,Low,No escalation needed
My Outlook calendar isn't syncing meeting updates from my Android phone.,Microsoft 365,Medium,Escalate to Microsoft 365 / Cloud Services if sync failure continues across devices.,"{""category"": ""Microsoft 365"", ""priority"": ""Medium"", ""summary"": ""Outlook calendar on Android phone does not update meeting changes synced from the desktop Outlook client."", ""troubleshooting"": [""Ensure both devices are signed into the same Microsoft account"", ""Check if automatic synchronization is enabled on the Android device"", ""Verify calendar settings in Outlook app on Android match those on desktop"", ""Clear cache and data from the Outlook app on Android"", ""Restart both the Outlook app and the device""], ""escalation"": ""Escalate to Microsoft 365 / Cloud Services if the issue persists after these steps.""}",True,True,True,True,True,Microsoft 365,Medium,Escalate to Microsoft 365 / Cloud Services if the issue persists after these steps.
The printer on the 2nd floor is a bit slow to start printing but it does work.,Printer,Low,No escalation needed.,"{""category"": ""Printer"", ""priority"": ""Low"", ""summary"": ""The printer on the 2nd floor takes a while to start printing jobs but functions correctly once started."", ""troubleshooting"": [""Clear the print queue on the printer"", ""Check for paper jams"", ""Verify the toner level"", ""Update the printer firmware""], ""escalation"": ""No escalation needed""}",True,True,True,True,True,Printer,Low,No escalation needed
"My second monitor won't turn on, the first one works fine.",Hardware,Medium,Escalate to Desktop Support / Hardware if monitor does not power on with a known-good cable and outlet.,"{""category"": ""Hardware"", ""priority"": ""Low"", ""summary"": ""Second monitor does not power on while the primary monitor functions normally."", ""troubleshooting"": [""Check if the second monitor is plugged into the correct port"", ""Verify the power cable connection for the second monitor"", ""Test the second monitor on another computer to rule out hardware failure"", ""Inspect the power outlet and switch for the second monitor""], ""escalation"": ""No escalation needed""}",True,True,True,False,False,Hardware,Low,No escalation needed
My work company-issued smartphone's battery seems to drain faster than it used to.,Mobile Device,Low,No escalation needed.,"{
  ""category"": ""Mobile Device"",
  ""priority"": ""Low"",
  ""summary"": ""The company-issued smartphone's battery drains more quickly than usual."",
  ""troubleshooting"": [
    ""Check for background apps that may be consuming power"",
    ""Update the operating system to the latest version"",
    ""Review recent app installations that might be resource-intensive"",
    ""Enable battery-saving mode"",
    ""Perform a factory reset (if no other solutions work)""
  ],
  ""escalation"": ""No escalation needed""
}",True,True,True,True,True,Mobile Device,Low,No escalation needed
"Notification sound on my work iPad is quieter than before for someone in Operations, might just be a setting.",Mobile Device,Low,No escalation needed.,"{""category"": ""Mobile Device"", ""priority"": ""Low"", ""summary"": ""The notification sound volume on an iPad used by someone in Operations has become quieter."", ""troubleshooting"": [""Check the device’s volume settings"", ""Verify the sound settings for notifications"", ""Reset the sound settings to default"", ""Check for any recent software updates that may have affected the sound""], ""escalation"": ""No escalation needed""}",True,True,True,True,True,Mobile Device,Low,No escalation needed
I keep getting disconnected from Wi-Fi whenever I walk from floor 11 to the Annex conference room.,Network / Wi-Fi,Medium,Escalate to Network Operations to review access point placement if issue is location-specific.,"{""category"": ""Network / Wi-Fi"", ""priority"": ""High"", ""summary"": ""User experiences intermittent Wi-Fi disconnections when moving between floors."", ""troubleshooting"": [""Check Wi-Fi signal strength on both locations"", ""Verify power levels of access points near transition area"", ""Inspect for potential interference sources"", ""Update Wi-Fi drivers on the client device""], ""escalation"": ""Escalate to Network Operations if signal issues persist after adjustments.""}",True,True,True,False,True,Network / Wi-Fi,High,Escalate to Network Operations if signal issues persist after adjustments.
"The entire East building's internet is down, nobody can get online.",Network / Wi-Fi,Critical,Escalate to Network Operations immediately as a business-critical outage.,"{
  ""category"": ""Network / Wi-Fi"",
  ""priority"": ""High"",
  ""summary"": ""The internet connection for the entire East building has failed, preventing all users from accessing the internet."",
  ""troubleshooting"": [
    ""Check the main router and switch for any obvious signs of failure"",
    ""Ping key servers (e.g., DNS, gateway) from the affected location"",
    ""Verify the power and status lights on the network equipment"",
    ""Check the firewall rules for any recent changes that might be blocking traffic"",
    ""Restart the main router and switch""
  ],
  ""escalation"": ""Escalate to Network Operations if the issue persists after initial checks.""
}",True,True,True,False,True,Network / Wi-Fi,High,Escalate to Network Operations if the issue persists after initial checks.
"A software update pushed to the whole company this morning is preventing everyone, including Procurement, from logging into Workday.",Software,Critical,Escalate to Desktop Support / Hardware immediately as a business-critical outage.,"{""category"": ""Microsoft 365"", ""priority"": ""High"", ""summary"": ""Workday login issues across the company following a recent software update."", ""troubleshooting"": [""Roll back the latest software update"", ""Check Workday service status"", ""Verify network connectivity to Workday servers"", ""Review Workday logs for errors"", ""Restart Workday services""], ""escalation"": ""Escalate to Microsoft 365 / Cloud Services if rolling back the update does not resolve the issue.""}",True,True,False,False,False,Microsoft 365,High,Escalate to Microsoft 365 / Cloud Services if rolling back the update does not resolve the issue.
3 people on floor 7 say the network printer isn't showing up at all now.,Printer,High,Escalate to Network Operations if the printer's network segment is unreachable; affects multiple users.,"{
  ""category"": ""Printer"",
  ""priority"": ""Medium"",
  ""summary"": ""Three users on the 7th floor report that the network printer is not appearing in their print queue."",
  ""troubleshooting"": [
    ""Verify the network connection of the printer"",
    ""Check the printer status via the management interface"",
    ""Ensure the correct printer driver is installed on the client machines"",
    ""Restart the print spooler service on the server"",
    ""Check for any recent changes or updates affecting the printer""
  ],
  ""escalation"": ""Escalate to Desktop Support / Hardware if the issue persists.""
}",True,True,True,False,False,Printer,Medium,Escalate to Desktop Support / Hardware if the issue persists.
My Lenovo Yoga laptop has been showing random pop-up ads even when my browser is closed; I'm on the Engineering team.,Security,Medium,Escalate to Security / Incident Response if the scan confirms malware presence.,"{""category"": ""Security"", ""priority"": ""High"", ""summary"": ""Random pop-up ads appear on a Lenovo Yoga laptop even when the browser is closed."", ""troubleshooting"": [""Run a full system antivirus scan"", ""Check for and remove suspicious startup programs"", ""Disable any recently installed software"", ""Review recent network connections for malware""], ""escalation"": ""Escalate to Security / Incident Response if the issue persists after scanning.""}",True,True,True,False,True,Security,High,Escalate to Security / Incident Response if the issue persists after scanning.
"My HP EliteBook laptop battery drains from full to dead in under two hours now, and I'm on the Legal team.",Hardware,Medium,Escalate to Desktop Support / Hardware for battery replacement if health check confirms degradation.,"{""category"": ""Hardware"", ""priority"": ""High"", ""summary"": ""The battery on my HP EliteBook laptop is draining much faster than usual, affecting productivity for the Legal team."", ""troubleshooting"": [""Check power settings for any energy-saving features that might be enabled"", ""Run a hardware diagnostic on the battery"", ""Inspect the battery for physical damage"", ""Update the BIOS to the latest version""], ""escalation"": ""Escalate to Desktop Support / Hardware if the issue persists after basic checks.""}",True,True,True,False,True,Hardware,High,Escalate to Desktop Support / Hardware if the issue persists after basic checks.
"I think someone else is logged into my account right now, I can see login activity from a location I've never been to. I'm on the IT team in the West building.",Account / Authentication,Critical,Escalate to Security / Incident Response immediately as a suspected account compromise.,"{""category"": ""Security"", ""priority"": ""High"", ""summary"": ""The user suspects unauthorized access to their account as they see login activity from an unfamiliar location."", ""troubleshooting"": [""Change the password immediately"", ""Review recent login history for suspicious activity"", ""Check for any recently installed software or apps"", ""Run a malware scan on the device""], ""escalation"": ""Escalate to Security / Incident Response for further investigation and remediation.""}",True,True,False,False,True,Security,High,Escalate to Security / Incident Response for further investigation and remediation.
OneDrive icon shows a sync pending cloud icon on one QuickBooks file used by Engineering that never seems to finish.,Microsoft 365,Low,No escalation needed unless issue affects multiple files.,"{
  ""category"": ""Microsoft 365"",
  ""priority"": ""Medium"",
  ""summary"": ""Engineering team reports that the OneDrive icon for a QuickBooks file shows a sync pending cloud icon and does not complete the synchronization process."",
  ""troubleshooting"": [
    ""Clear the cache for the OneDrive client"",
    ""Restart the OneDrive service on the affected machine"",
    ""Check for any pending OneDrive updates or maintenance"",
    ""Verify network connectivity and bandwidth"",
    ""Review OneDrive logs for any errors or warnings""
  ],
  ""escalation"": ""Escalate to Microsoft 365 / Cloud Services if the issue persists after clearing the cache and restarting services.""
}",True,True,True,False,False,Microsoft 365,Medium,Escalate to Microsoft 365 / Cloud Services if the issue persists after clearing the cache and restarting services.
I keep getting disconnected from Wi-Fi whenever I walk from floor 2 to the South conference room.,Network / Wi-Fi,Medium,Escalate to Network Operations to review access point placement if issue is location-specific.,"{""category"": ""Network / Wi-Fi"", ""priority"": ""High"", ""summary"": ""User experiences frequent disconnections when moving between floors."", ""troubleshooting"": [""Check Wi-Fi signal strength on floor 2"", ""Verify physical layer issues (e.g., AP placement)"", ""Test with a different Wi-Fi device to rule out hardware failure"", ""Update Wi-Fi drivers on the user’s device""], ""escalation"": ""Escalate to Network Operations if signal strength and hardware are confirmed as adequate.""}",True,True,True,False,True,Network / Wi-Fi,High,Escalate to Network Operations if signal strength and hardware are confirmed as adequate.
Every printer in the Annex building went offline at the same time right before a board meeting print run for Legal.,Printer,Critical,Escalate to Desktop Support / Hardware immediately due to the time-critical business need.,"{
  ""category"": ""Printer"",
  ""priority"": ""High"",
  ""summary"": ""All printers in the Annex building suddenly went offline just before a critical print job for Legal."",
  ""troubleshooting"": [
    ""Check the power supply to all printers"",
    ""Verify network connectivity to the printers"",
    ""Check the print queue for any stuck jobs"",
    ""Review the printer logs for errors"",
    ""Restart the print server""
  ],
  ""escalation"": ""Escalate to Desktop Support / Hardware if issues persist.""
}",True,True,True,False,True,Printer,High,Escalate to Desktop Support / Hardware if issues persist.
3 people on the Procurement team can't receive their MFA push notifications on their Android phones since this morning.,Mobile Device,High,Escalate to Identity & Access Management; affects multiple users' ability to log in.,"{""category"": ""Account / Authentication"", ""priority"": ""High"", ""summary"": ""Three procurement team members are unable to receive MFA push notifications on their Android devices starting this morning."", ""troubleshooting"": [""Check if the MFA app is up-to-date on all devices"", ""Verify the phone numbers are correctly registered in Azure AD"", ""Test sending a test notification from the Azure portal"", ""Review recent changes or updates that might affect MFA""], ""escalation"": ""Escalate to Identity & Access Management if the issue persists after checking device settings.""}",True,True,False,True,True,Account / Authentication,High,Escalate to Identity & Access Management if the issue persists after checking device settings.
The printer on floor 2 is a bit slow to start printing but it does work.,Printer,Low,No escalation needed.,"{""category"": ""Printer"", ""priority"": ""Low"", ""summary"": ""Printer on floor 2 takes a while to start printing jobs but functions once started."", ""troubleshooting"": [""Clear the print queue on the printer"", ""Check for paper jams"", ""Verify toner levels"", ""Restart the printer"", ""Update the printer firmware""], ""escalation"": ""No escalation needed""}",True,True,True,True,True,Printer,Low,No escalation needed
"Wi-Fi on floor 4 in the Marketing area feels a little slower than usual today, still usable.",Network / Wi-Fi,Low,No escalation needed unless slowdown persists beyond one business day.,"{""category"": ""Network / Wi-Fi"", ""priority"": ""Low"", ""summary"": ""Marketing staff on floor 4 report that the Wi-Fi connection is slightly slower than usual but remains usable."", ""troubleshooting"": [""Check for recent network changes or updates"", ""Verify signal strength and interference levels"", ""Run a bandwidth test to measure current speeds"", ""Inspect logs for any anomalies or errors""], ""escalation"": ""No escalation needed if performance returns to normal after investigation.""}",True,True,True,True,True,Network / Wi-Fi,Low,No escalation needed if performance returns to normal after investigation.
"My work iPad was lost, possibly stolen, and it has access to my Finance email.",Mobile Device,High,Escalate to Security / Incident Response immediately due to a lost device with email access.,"{""category"": ""Mobile Device"", ""priority"": ""High"", ""summary"": ""A work iPad, which has access to finance emails, has been lost and may be stolen."", ""troubleshooting"": [""Locate the device using Find My Device"", ""Remotely wipe the device to remove data"", ""Change passwords for finance-related accounts"", ""Notify the appropriate security team""], ""escalation"": ""Escalate to Security / Incident Response for further action.""}",True,True,True,True,True,Mobile Device,High,Escalate to Security / Incident Response for further action.
"My mouse is a little laggy on my HP EliteBook laptop, might just need new batteries.",Hardware,Low,No escalation needed.,"{""category"": ""Hardware"", ""priority"": ""Low"", ""summary"": ""Mouse movements are delayed on an HP EliteBook laptop, possibly due to low battery."", ""troubleshooting"": [""Check if the battery is fully charged"", ""Clean the mouse sensors and check for obstructions"", ""Update the mouse drivers"", ""Test the mouse on another computer""], ""escalation"": ""No escalation needed""}",True,True,True,True,True,Hardware,Low,No escalation needed
"I can't connect to the floor 12 network printer from my Surface Laptop, it says offline.",Printer,Medium,Escalate to Desktop Support / Hardware if the printer remains unreachable after re-adding.,"{
  ""category"": ""Printer"",
  ""priority"": ""Medium"",
  ""summary"": ""Surface Laptop reports that the printer on the 12th floor network is offline."",
  ""troubleshooting"": [
    ""Check the physical connection of the printer to the network"",
    ""Verify the printer is powered on and connected to the correct network"",
    ""Ping the printer IP address from the laptop to check network reachability"",
    ""Check the printer status through the network management interface"",
    ""Update the printer driver on the Surface Laptop""
  ],
  ""escalation"": ""Escalate to Desktop Support / Hardware if the printer remains unresponsive.""
}",True,True,True,True,True,Printer,Medium,Escalate to Desktop Support / Hardware if the printer remains unresponsive.
"I can't log into the VPN, it says invalid credentials but my Zoom password works everywhere else.",VPN,Medium,Escalate to Identity & Access Management if account lockout is confirmed.,"{""category"": ""VPN"", ""priority"": ""High"", ""summary"": ""User receives invalid credentials error when attempting to log into the VPN despite having a valid password for other services."", ""troubleshooting"": [""Verify the entered username matches the one used for the VPN"", ""Check if the user has been added to the appropriate group for accessing the company network via the VPN"", ""Reset the user's password through the Identity Management system"", ""Confirm the user's account status in Active Directory""], ""escalation"": ""Escalate to Identity & Access Management if the issue persists after checking local settings.""}",True,True,True,False,True,VPN,High,Escalate to Identity & Access Management if the issue persists after checking local settings.
Teams keeps freezing when I try to share my screen during Finance meetings on floor 2.,Microsoft 365,Medium,Escalate to Microsoft 365 / Cloud Services if freezing persists after cache clear and update.,"{
  ""category"": ""Microsoft 365"",
  ""priority"": ""Medium"",
  ""summary"": ""Teams freezes when sharing screen during finance meetings on the second floor."",
  ""troubleshooting"": [
    ""Restart Teams application"",
    ""Clear Teams cache and restart"",
    ""Check for updates and install them"",
    ""Verify network stability and speed"",
    ""Contact Microsoft support for further assistance""
  ],
  ""escalation"": ""Escalate to Microsoft 365 / Cloud Services if issue persists.""
}",True,True,True,True,True,Microsoft 365,Medium,Escalate to Microsoft 365 / Cloud Services if issue persists.
20 people on floor 8 say the network printer isn't showing up at all now.,Printer,High,Escalate to Network Operations if the printer's network segment is unreachable; affects multiple users.,"{
  ""category"": ""Printer"",
  ""priority"": ""High"",
  ""summary"": ""Twenty users on the 8th floor report that the network printer is not appearing in their print queue."",
  ""troubleshooting"": [
    ""Verify the printer is powered on and connected to the network"",
    ""Check the printer status via the network management interface"",
    ""Ping the printer from a user’s machine to check network connectivity"",
    ""Restart the print spooler service on the print server"",
    ""Check for any recent changes or updates affecting the printer configuration""
  ],
  ""escalation"": ""Escalate to Desktop Support / Hardware if the printer remains unresponsive.""
}",True,True,True,True,False,Printer,High,Escalate to Desktop Support / Hardware if the printer remains unresponsive.
"Wi-Fi on floor 2 feels a little slower than usual today, still usable.",Network / Wi-Fi,Low,No escalation needed unless slowdown persists beyond one business day.,"{""category"": ""Network / Wi-Fi"", ""priority"": ""Low"", ""summary"": ""Users on the second floor report that the Wi-Fi connection is slightly slower than usual but remains functional."", ""troubleshooting"": [""Check the signal strength on floor 2"", ""Verify the number of connected devices on floor 2"", ""Inspect for any recent network changes or updates"", ""Run a network speed test""], ""escalation"": ""No escalation needed if performance returns to normal after inspection.""}",True,True,True,True,True,Network / Wi-Fi,Low,No escalation needed if performance returns to normal after inspection.
I don't have permission to open a folder that was shared with me by a coworker.,File / Permissions,Medium,Escalate to Identity & Access Management if permission settings appear correct but access still fails.,"{""category"": ""File / Permissions"", ""priority"": ""Medium"", ""summary"": ""User does not have permission to open a folder shared by a coworker."", ""troubleshooting"": [""Check the folder sharing settings and permissions"", ""Verify the user account has been added to the correct group"", ""Review the shared folder properties for access control lists (ACLs)""], ""escalation"": ""Escalate to Identity & Access Management if permissions are correctly set but issue persists.""}",True,True,True,True,True,File / Permissions,Medium,Escalate to Identity & Access Management if permissions are correctly set but issue persists.
"I can't log into the VPN, it says invalid credentials but my ServiceNow password for Customer Support systems works everywhere else.",VPN,Medium,Escalate to Identity & Access Management if account lockout is confirmed.,"{""category"": ""VPN"", ""priority"": ""High"", ""summary"": ""User receives invalid credentials error when attempting to log into the VPN despite using the correct password for other systems."", ""troubleshooting"": [""Verify the username format for the VPN login"", ""Check if MFA is required for the VPN and if enabled, confirm the correct method is used"", ""Clear browser cache and cookies related to the VPN connection"", ""Contact Identity & Access Management for further assistance""], ""escalation"": ""Escalate to Identity & Access Management if the issue persists after checking local settings.""}",True,True,True,False,True,VPN,High,Escalate to Identity & Access Management if the issue persists after checking local settings.
"I can't remember which shared folder has last quarter's Finance reports on floor 1, not urgent.",File / Permissions,Low,No escalation needed.,"{""category"": ""File / Permissions"", ""priority"": ""Low"", ""summary"": ""User needs assistance locating a specific shared folder containing last quarter's Finance reports on floor 1."", ""troubleshooting"": [""Search the network map for shared folders related to Finance"", ""Consult with the Facilities team for the location of floor 1 shared drives"", ""Ask colleagues who might know the exact location of the shared folder""], ""escalation"": ""No escalation needed""}",True,True,True,True,True,File / Permissions,Low,No escalation needed
2 people on the Engineering team can't receive their MFA push notifications on their iPhones since this morning.,Mobile Device,High,Escalate to Identity & Access Management; affects multiple users' ability to log in.,"{
  ""category"": ""Microsoft 365"",
  ""priority"": ""High"",
  ""summary"": ""Two engineers are unable to receive MFA push notifications on their iPhones starting this morning."",
  ""troubleshooting"": [
    ""Check if the MFA app is installed and up-to-date on both devices"",
    ""Verify the phone numbers are correctly registered in Azure AD"",
    ""Test sending an MFA notification from the Azure portal"",
    ""Review recent changes or updates that might affect MFA"",
    ""Check for any known issues or outages reported by Microsoft""
  ],
  ""escalation"": ""Escalate to Microsoft 365 / Cloud Services if the issue persists after checking basic configurations.""
}",True,True,False,True,False,Microsoft 365,High,Escalate to Microsoft 365 / Cloud Services if the issue persists after checking basic configurations.
My VPN client shows a yellow warning icon on floor 4 but I'm still connected.,VPN,Low,No escalation needed unless connectivity is actually impacted.,"{""category"": ""VPN"", ""priority"": ""Low"", ""summary"": ""Yellow warning icon appears on the floor 4 network segment despite being connected via the VPN."", ""troubleshooting"": [""Check for any pending updates or alerts on the client software"", ""Verify the status of the network segment (floor 4) from the network management console"", ""Ping the server to check for potential connectivity issues"", ""Review logs for any recent changes or errors related to the floor 4 segment""], ""escalation"": ""No escalation needed""}",True,True,True,True,True,VPN,Low,No escalation needed
"I noticed my HP EliteBook laptop showed an unfamiliar browser extension in the Procurement office, not sure if I installed it.",Security,Low,No escalation needed unless the scan finds malicious activity.,"{""category"": ""Security"", ""priority"": ""Medium"", ""summary"": ""Unfamiliar browser extension appears on the user's HP EliteBook laptop in the Procurement office."", ""troubleshooting"": [""Check recent browsing history for installation date"", ""Review installed extensions list"", ""Scan system for malware"", ""Verify user account settings""], ""escalation"": ""Escalate to Security / Incident Response if the extension is malicious.""}",True,True,True,False,False,Security,Medium,Escalate to Security / Incident Response if the extension is malicious.
"I noticed my Surface Laptop showed an unfamiliar browser extension, not sure if I installed it.",Security,Low,No escalation needed unless the scan finds malicious activity.,"{""category"": ""Software"", ""priority"": ""Low"", ""summary"": ""A user noticed an unfamiliar browser extension on their Surface Laptop and is unsure how it was installed."", ""troubleshooting"": [""Review recent browsing history for suspicious activity"", ""Check when the extension was last updated"", ""Search for the extension online to verify its source"", ""Scan the device for malware""], ""escalation"": ""No escalation needed""}",True,True,False,True,True,Software,Low,No escalation needed
My work iPad's battery seems to drain faster than it used to; I'm on the Procurement team.,Mobile Device,Low,No escalation needed.,"{""category"": ""Mobile Device"", ""priority"": ""Low"", ""summary"": ""The battery on the Procurement team member's work iPad drains more quickly than usual."", ""troubleshooting"": [""Check for background apps that may be using power"", ""Update iOS to the latest version"", ""Review recent app installations for power-hungry software"", ""Enable Low Power Mode to see if it helps""], ""escalation"": ""No escalation needed""}",True,True,True,True,True,Mobile Device,Low,No escalation needed
"It looks like our entire Engineering shared drive, including payroll files, is now accessible to the whole company. We're on floor 7.",File / Permissions,Critical,Escalate to Security / Incident Response immediately as a potential data exposure incident.,"{
  ""category"": ""File / Permissions"",
  ""priority"": ""High"",
  ""summary"": ""The Engineering shared drive, which contains sensitive payroll files, is now visible to all users in the company network."",
  ""troubleshooting"": [
    ""Review recent changes to the shared drive permissions"",
    ""Check for any recent security group modifications"",
    ""Audit the current ACL settings on the shared drive"",
    ""Verify the integrity of the Active Directory"",
    ""Isolate the affected server to prevent further unauthorized access""
  ],
  ""escalation"": ""Escalate to Security / Incident Response for immediate action.""
}",True,True,True,False,True,File / Permissions,High,Escalate to Security / Incident Response for immediate action.
"A software update pushed to the whole company this morning is preventing everyone, including Human Resources, from logging into Concur.",Software,Critical,Escalate to Desktop Support / Hardware immediately as a business-critical outage.,"{""category"": ""Software"", ""priority"": ""High"", ""summary"": ""Software update from this morning is blocking login access to Concur across the company, including Human Resources."", ""troubleshooting"": [""Roll back the latest software update"", ""Check Concur server logs for errors"", ""Verify network connectivity to Concur servers"", ""Review firewall rules affecting Concur traffic"", ""Contact Concur support for client-side issues""], ""escalation"": ""Escalate to Microsoft 365 / Cloud Services if rolling back the update does not resolve the issue.""}",True,True,True,False,False,Software,High,Escalate to Microsoft 365 / Cloud Services if rolling back the update does not resolve the issue.
My Surface Laptop caught a burning smell and shut off on its own during a presentation for the IT team.,Hardware,Critical,Escalate to Desktop Support / Hardware immediately due to a potential safety hazard.,"{""category"": ""Hardware"", ""priority"": ""High"", ""summary"": ""A Surface Laptop emitted a burning smell and unexpectedly powered down during a critical presentation."", ""troubleshooting"": [""Inspect the laptop for any visible damage or burnt components"", ""Run a hardware diagnostic test"", ""Check the power supply and replace if faulty"", ""Cool down the laptop and monitor for further issues""], ""escalation"": ""Escalate to Desktop Support / Hardware for a thorough inspection and potential repair.""}",True,True,True,False,True,Hardware,High,Escalate to Desktop Support / Hardware for a thorough inspection and potential repair.
I accidentally deleted an important folder from the IT shared drive.,File / Permissions,Medium,Escalate to Network Operations if the folder isn't recoverable from the recycle bin.,"{""category"": ""File / Permissions"", ""priority"": ""High"", ""summary"": ""A user accidentally deleted a critical folder from the IT shared drive."", ""troubleshooting"": [""Restore the latest backup of the shared drive"", ""Check if there are any recent snapshots available"", ""Verify if the folder was moved to the recycle bin"", ""Contact the IT admin for further assistance""], ""escalation"": ""Escalate to Desktop Support / Hardware if the folder cannot be restored.""}",True,True,True,False,False,File / Permissions,High,Escalate to Desktop Support / Hardware if the folder cannot be restored.
Every printer in the North building went offline at the same time right before a board meeting print run for Engineering.,Printer,Critical,Escalate to Desktop Support / Hardware immediately due to the time-critical business need.,"{
  ""category"": ""Printer"",
  ""priority"": ""High"",
  ""summary"": ""All printers in the North building suddenly went offline just before an important print job for the Engineering department."",
  ""troubleshooting"": [
    ""Check the power supply to all printers"",
    ""Verify network connectivity to the printers"",
    ""Check the print queue for any stuck jobs"",
    ""Review the printer logs for errors"",
    ""Restart the print server""
  ],
  ""escalation"": ""Escalate to Desktop Support / Hardware if the issue persists.""
}",True,True,True,False,True,Printer,High,Escalate to Desktop Support / Hardware if the issue persists.
All of floor 14 in IT lost internet access about 10 minutes ago.,Network / Wi-Fi,High,Escalate to Network Operations immediately; multiple users affected.,"{
  ""category"": ""Network / Wi-Fi"",
  ""priority"": ""High"",
  ""summary"": ""Internet access was lost for all users on floor 14 of the IT department approximately 10 minutes ago."",
  ""troubleshooting"": [
    ""Check the status of the main router for floor 14"",
    ""Verify the connection of the fiber optic cable to the router"",
    ""Ping key servers from affected devices to determine network reachability"",
    ""Review the firewall logs for any recent rule changes or alerts"",
    ""Restart the router to see if it resolves the issue""
  ],
  ""escalation"": ""Escalate to Network Operations if the issue persists after rebooting the router.""
}",True,True,True,True,True,Network / Wi-Fi,High,Escalate to Network Operations if the issue persists after rebooting the router.
My HP Spectre laptop has been showing random pop-up ads even when my browser is closed; I'm on the Human Resources team.,Security,Medium,Escalate to Security / Incident Response if the scan confirms malware presence.,"{""category"": ""Security"", ""priority"": ""High"", ""summary"": ""Random pop-up ads appear on a HP Spectre laptop used by a Human Resources team member, even when the web browser is not open."", ""troubleshooting"": [""Run a full system antivirus scan"", ""Check for and remove suspicious startup programs"", ""Disable any third-party toolbars or extensions"", ""Update all software to the latest versions"", ""Review recent changes or downloads that may have introduced malware""], ""escalation"": ""Escalate to Security / Incident Response if the issue persists after these steps.""}",True,True,True,False,True,Security,High,Escalate to Security / Incident Response if the issue persists after these steps.
My account keeps asking me to change my password even though I changed it last week in Customer Support on floor 14.,Account / Authentication,Low,No escalation needed unless prompt continues after cache clear.,"{""category"": ""Account / Authentication"", ""priority"": ""Medium"", ""summary"": ""User's account is repeatedly prompting for a password change despite having done so recently."", ""troubleshooting"": [""Check if MFA is enabled and needs re-authentication"", ""Verify password history settings"", ""Clear browser cache and cookies"", ""Contact Identity & Access Management for further investigation""], ""escalation"": ""Escalate to Identity & Access Management if issue persists after clearing cache.""}",True,True,True,False,False,Account / Authentication,Medium,Escalate to Identity & Access Management if issue persists after clearing cache.
"10 new hires on the Operations team can't log in at all, their accounts seem inactive.",Account / Authentication,High,Escalate to Identity & Access Management; affects multiple new employees' first-day access.,"{""category"": ""Account / Authentication"", ""priority"": ""High"", ""summary"": ""Ten new hires on the Operations team are unable to log in to the system, indicating their accounts may be inactive."", ""troubleshooting"": [""Verify account activation status in Active Directory"", ""Check email inbox for any pending approval notifications"", ""Review recent changes in group policies or security settings"", ""Ensure correct password reset procedures were followed""], ""escalation"": ""Escalate to Identity & Access Management for further investigation if accounts remain inactive.""}",True,True,True,True,True,Account / Authentication,High,Escalate to Identity & Access Management for further investigation if accounts remain inactive.
"It looks like our entire Human Resources shared drive, including payroll files, is now accessible to the whole company. We're on floor 3.",File / Permissions,Critical,Escalate to Security / Incident Response immediately as a potential data exposure incident.,"{
  ""category"": ""Security"",
  ""priority"": ""High"",
  ""summary"": ""The HR shared drive, containing sensitive information such as payroll files, is now visible to all users in the network."",
  ""troubleshooting"": [
    ""Isolate the affected server from the network"",
    ""Review recent changes or updates made to the network configuration"",
    ""Check for any misconfigured shares or permissions"",
    ""Run a network scan to identify unauthorized access points"",
    ""Notify all employees about the breach and instruct them to change their passwords""
  ],
  ""escalation"": ""Escalate to Security / Incident Response for further investigation and containment.""
}",True,True,False,False,True,Security,High,Escalate to Security / Incident Response for further investigation and containment.
